datetime,part_number,machine_number,temperature,pressure,speed,measurement
2023-11-25 12:00:00,P009,M03,194.02,51.27,1286.95,33.357
2023-11-25 14:00:00,P009,M01,186.45,55.19,1269.98,34.3
2023-11-25 14:00:00,P006,M02,174.11,52.01,1275.14,34.576
2023-11-25 14:00:00,P002,M03,174.91,52.22,1250.49,27.965
2023-11-25 16:00:00,P008,M01,170.89,56.07,1158.54,33.924
2023-11-25 16:00:00,P006,M02,195.48,55.42,1288.46,36.302
2023-11-25 16:00:00,P003,M03,195.57,47.97,1291.06,26.044
2023-11-25 18:00:00,P003,M01,177.04,57.28,1238.15,33.373
2023-11-25 18:00:00,P008,M02,199.94,54.7,1160.26,33.319
2023-11-25 18:00:00,P009,M03,186.86,51.24,1149.24,32.464
2023-11-25 20:00:00,P007,M01,198.41,49.75,1148.67,34.708
2023-11-25 20:00:00,P005,M02,192.21,50.12,1209.68,33.5
2023-11-25 20:00:00,P005,M03,184.73,56.55,1210.43,34.95
2023-11-25 22:00:00,P009,M01,187.25,50.57,1107.31,32.654
2023-11-25 22:00:00,P001,M02,177.27,55.02,1242.21,26.576
2023-11-25 22:00:00,P006,M03,176.53,51.87,1191.83,33.624
2023-11-26 00:00:00,P004,M01,171.39,48.22,1156.27,38.355
2023-11-26 00:00:00,P005,M02,198.83,47.76,1286.62,33.397
2023-11-26 00:00:00,P002,M03,193.36,55.91,1204.98,29.269
2023-11-26 02:00:00,P006,M01,172.71,53.67,1218.77,28.469
2023-11-26 02:00:00,P001,M02,198.08,55.25,1156.51,27.225
2023-11-26 02:00:00,P002,M03,176.31,53.28,1171.98,27.965
2023-11-26 04:00:00,P009,M01,174.33,47.44,1145.16,31.65
2023-11-26 04:00:00,P010,M02,175.08,59.21,1176.58,39.699
2023-11-26 04:00:00,P010,M03,184.28,58.87,1207.56,35.71
2023-11-26 06:00:00,P009,M01,176.32,47.97,1203.03,32.027
2023-11-26 06:00:00,P005,M02,188.58,59.51,1136.52,35.327
2023-11-26 06:00:00,P006,M03,170.2,49.79,1277.68,33.347
2023-11-26 08:00:00,P001,M01,192.0,58.45,1121.88,33.678
2023-11-26 08:00:00,P009,M02,193.07,51.47,1162.71,32.651
2023-11-26 08:00:00,P010,M03,187.9,50.19,1226.11,33.767
2023-11-26 10:00:00,P008,M01,190.26,55.8,1234.51,35.468
2023-11-26 10:00:00,P001,M02,192.36,58.44,1199.13,27.758
2023-11-26 10:00:00,P005,M03,172.18,59.2,1217.46,34.75
2023-11-26 12:00:00,P005,M01,194.28,56.91,1164.22,31.946
2023-11-26 12:00:00,P004,M02,171.15,46.05,1126.42,29.466
2023-11-26 12:00:00,P008,M03,172.03,58.79,1206.31,32.751
2023-11-26 14:00:00,P002,M01,186.27,47.71,1261.91,37.219
2023-11-26 14:00:00,P001,M02,198.54,53.41,1141.69,26.838
2023-11-26 14:00:00,P008,M03,186.73,51.78,1166.56,32.085
2023-11-26 16:00:00,P004,M01,196.43,54.52,1104.71,40.843
2023-11-26 16:00:00,P006,M02,182.43,56.36,1148.58,35.713
2023-11-26 16:00:00,P010,M03,175.73,50.91,1112.96,33.141
2023-11-26 18:00:00,P004,M01,196.45,56.32,1105.11,41.278
2023-11-26 18:00:00,P003,M02,184.76,47.91,1190.7,29.611
2023-11-26 18:00:00,P010,M03,186.76,47.53,1250.49,33.065
2023-11-26 20:00:00,P001,M01,190.71,58.69,1173.28,33.801
2023-11-26 20:00:00,P008,M02,180.86,50.62,1268.86,31.83
2023-11-26 20:00:00,P009,M03,191.35,45.3,1204.15,31.843
2023-11-26 22:00:00,P001,M01,189.94,50.69,1272.65,32.253
2023-11-26 22:00:00,P001,M02,191.72,57.98,1280.83,27.798
2023-11-26 22:00:00,P006,M03,192.5,54.78,1275.7,34.961
2023-11-27 00:00:00,P004,M01,178.71,59.07,1272.32,41.803
2023-11-27 00:00:00,P005,M02,190.5,50.42,1282.05,33.701
2023-11-27 00:00:00,P008,M03,177.99,53.61,1219.29,32.252
2023-11-27 02:00:00,P008,M01,173.36,55.97,1134.63,33.99
2023-11-27 02:00:00,P001,M02,200.0,48.07,1288.06,26.23
2023-11-27 02:00:00,P004,M03,179.31,48.38,1197.55,31.971
2023-11-27 04:00:00,P009,M01,171.91,52.31,1209.41,32.841
2023-11-27 04:00:00,P009,M02,175.13,49.26,1270.3,31.6
2023-11-27 04:00:00,P006,M03,182.54,58.22,1260.91,35.091
2023-11-27 06:00:00,P004,M01,185.94,51.57,1103.38,39.652
2023-11-27 06:00:00,P010,M02,198.52,56.14,1176.9,40.243
2023-11-27 06:00:00,P008,M03,183.69,57.17,1166.77,32.825
2023-11-27 08:00:00,P006,M01,174.56,55.89,1123.45,28.82
2023-11-27 08:00:00,P006,M02,175.94,49.17,1220.57,33.901
2023-11-27 08:00:00,P006,M03,183.68,55.84,1120.78,34.216
2023-11-27 10:00:00,P009,M01,190.38,59.2,1226.56,35.178
2023-11-27 10:00:00,P002,M02,189.64,54.08,1224.98,34.406
2023-11-27 10:00:00,P001,M03,172.88,55.71,1176.76,32.577
2023-11-27 12:00:00,P006,M01,198.77,48.53,1184.04,29.044
2023-11-27 12:00:00,P004,M02,187.16,50.75,1244.14,31.505
2023-11-27 12:00:00,P008,M03,189.03,59.82,1228.17,33.605
2023-11-27 14:00:00,P006,M01,195.07,58.42,1155.34,30.47
2023-11-27 14:00:00,P006,M02,193.33,52.33,1203.8,35.272
2023-11-27 14:00:00,P007,M03,177.71,51.81,1177.84,36.599
2023-11-27 16:00:00,P005,M01,193.68,54.7,1173.67,31.586
2023-11-27 16:00:00,P005,M02,199.38,58.38,1147.58,35.438
2023-11-27 16:00:00,P001,M03,189.5,59.98,1182.33,34.285
2023-11-27 18:00:00,P008,M01,195.42,47.14,1191.67,34.14
2023-11-27 18:00:00,P004,M02,171.76,52.85,1219.55,30.927
2023-11-27 18:00:00,P006,M03,193.31,57.53,1208.67,35.17
2023-11-27 20:00:00,P006,M01,170.81,51.33,1101.71,27.761
2023-11-27 20:00:00,P010,M02,194.47,47.71,1182.93,38.161
2023-11-27 20:00:00,P010,M03,194.57,52.15,1192.43,34.452
2023-11-27 22:00:00,P006,M01,177.97,46.1,1281.27,27.555
2023-11-27 22:00:00,P003,M02,193.08,54.94,1179.92,31.184
2023-11-27 22:00:00,P005,M03,180.41,46.52,1220.94,32.504
2023-11-28 00:00:00,P003,M01,199.02,54.09,1147.61,33.665
2023-11-28 00:00:00,P007,M02,190.04,58.4,1290.58,36.971
2023-11-28 00:00:00,P008,M03,190.77,59.58,1277.45,33.81
2023-11-28 02:00:00,P003,M01,189.15,50.72,1201.54,32.777
2023-11-28 02:00:00,P010,M02,189.79,52.72,1274.78,39.311
2023-11-28 02:00:00,P006,M03,180.59,50.46,1104.54,33.205
2023-11-28 04:00:00,P005,M01,188.68,55.76,1173.77,31.562
2023-11-28 04:00:00,P002,M02,192.37,47.03,1139.1,32.421
2023-11-28 04:00:00,P005,M03,180.92,57.75,1265.74,35.159
2023-11-28 06:00:00,P005,M01,184.01,57.08,1140.18,31.56
2023-11-28 06:00:00,P010,M02,174.24,47.98,1215.16,37.233
2023-11-28 06:00:00,P003,M03,179.73,52.86,1104.81,25.745
2023-11-28 08:00:00,P010,M01,174.74,47.81,1216.71,32.457
2023-11-28 08:00:00,P008,M02,187.68,52.57,1128.14,32.052
2023-11-28 08:00:00,P005,M03,182.82,59.39,1126.77,35.192
2023-11-28 10:00:00,P004,M01,199.04,51.03,1258.14,40.822
2023-11-28 10:00:00,P010,M02,181.94,48.23,1172.57,37.589
2023-11-28 10:00:00,P004,M03,196.4,54.62,1273.28,34.479
2023-11-28 12:00:00,P002,M01,178.76,51.56,1246.94,37.692
2023-11-28 12:00:00,P004,M02,171.16,50.95,1129.68,30.305
2023-11-28 12:00:00,P005,M03,174.65,50.29,1265.98,33.131
2023-11-28 14:00:00,P007,M01,189.07,59.87,1194.18,36.376
2023-11-28 14:00:00,P006,M02,195.1,56.88,1178.71,36.35
2023-11-28 14:00:00,P004,M03,190.27,51.55,1266.26,33.45
2023-11-28 16:00:00,P007,M01,177.9,47.13,1101.7,32.681
2023-11-28 16:00:00,P001,M02,180.62,50.48,1249.76,25.835
2023-11-28 16:00:00,P009,M03,191.19,57.36,1130.65,33.8
2023-11-28 18:00:00,P006,M01,192.84,54.82,1149.44,29.708
2023-11-28 18:00:00,P009,M02,181.03,59.85,1188.32,33.961
2023-11-28 18:00:00,P005,M03,170.19,47.13,1292.09,32.206
2023-11-28 20:00:00,P010,M01,188.64,56.9,1247.44,34.993
2023-11-28 20:00:00,P002,M02,170.06,52.65,1205.03,33.134
2023-11-28 20:00:00,P003,M03,189.4,54.06,1184.18,26.484
2023-11-28 22:00:00,P002,M01,170.14,47.63,1219.38,36.102
2023-11-28 22:00:00,P004,M02,176.49,45.77,1177.43,29.833
2023-11-28 22:00:00,P004,M03,199.64,55.74,1154.09,34.694
2023-11-29 00:00:00,P010,M01,197.01,58.11,1295.47,35.704
2023-11-29 00:00:00,P001,M02,170.77,49.18,1179.6,25.03
2023-11-29 00:00:00,P006,M03,186.72,52.85,1145.35,33.98
2023-11-29 02:00:00,P010,M01,170.94,47.52,1181.5,32.157
2023-11-29 02:00:00,P002,M02,184.56,52.02,1290.61,33.961
2023-11-29 02:00:00,P003,M03,195.08,54.49,1298.73,27.163
2023-11-29 04:00:00,P008,M01,173.86,48.44,1264.56,33.256
2023-11-29 04:00:00,P009,M02,178.16,58.66,1250.1,33.757
2023-11-29 04:00:00,P003,M03,172.15,51.66,1213.72,25.519
2023-11-29 06:00:00,P008,M01,186.97,45.84,1100.87,32.958
2023-11-29 06:00:00,P005,M02,186.2,48.38,1177.08,32.884
2023-11-29 06:00:00,P009,M03,182.84,49.33,1281.12,32.247
2023-11-29 08:00:00,P010,M01,196.71,47.33,1109.93,33.035
2023-11-29 08:00:00,P003,M02,173.35,48.53,1151.54,28.977
2023-11-29 08:00:00,P009,M03,192.16,53.91,1253.28,33.635
2023-11-29 10:00:00,P007,M01,179.98,53.43,1199.34,34.481
2023-11-29 10:00:00,P007,M02,197.51,49.06,1225.99,34.754
2023-11-29 10:00:00,P005,M03,187.02,49.91,1214.04,33.657
2023-11-29 12:00:00,P005,M01,198.72,57.82,1207.7,32.482
2023-11-29 12:00:00,P005,M02,191.66,56.7,1120.97,34.834
2023-11-29 12:00:00,P003,M03,176.63,49.19,1249.28,25.374
2023-11-29 14:00:00,P010,M01,196.27,49.63,1191.63,33.725
2023-11-29 14:00:00,P008,M02,193.79,47.95,1265.55,32.033
2023-11-29 14:00:00,P007,M03,197.66,54.59,1138.17,38.34
2023-11-29 16:00:00,P008,M01,189.35,46.69,1219.59,33.85
2023-11-29 16:00:00,P002,M02,191.58,57.85,1100.82,34.882
2023-11-29 16:00:00,P001,M03,173.45,54.75,1250.81,32.714
2023-11-29 18:00:00,P005,M01,176.63,56.84,1138.68,31.13
2023-11-29 18:00:00,P005,M02,176.52,50.45,1114.95,32.952
2023-11-29 18:00:00,P007,M03,193.83,59.68,1243.5,39.626
2023-11-29 20:00:00,P004,M01,196.83,49.53,1179.34,40.018
2023-11-29 20:00:00,P007,M02,195.56,48.41,1124.36,34.204
2023-11-29 20:00:00,P001,M03,196.43,49.4,1251.91,33.098
2023-11-29 22:00:00,P010,M01,181.43,52.66,1132.98,33.458
2023-11-29 22:00:00,P007,M02,170.69,47.91,1164.44,33.368
2023-11-29 22:00:00,P006,M03,194.73,46.93,1220.35,33.546
2023-11-30 00:00:00,P003,M01,183.41,49.98,1144.42,32.209
2023-11-30 00:00:00,P006,M02,172.04,52.98,1240.21,34.733
2023-11-30 00:00:00,P004,M03,187.48,58.4,1169.64,34.36
2023-11-30 02:00:00,P007,M01,182.83,50.08,1123.13,33.671
2023-11-30 02:00:00,P009,M02,179.57,49.08,1186.02,31.514
2023-11-30 02:00:00,P004,M03,189.68,52.03,1260.68,33.491
2023-11-30 04:00:00,P005,M01,187.59,51.42,1185.9,30.654
2023-11-30 04:00:00,P002,M02,199.93,50.21,1110.52,33.429
2023-11-30 04:00:00,P010,M03,170.12,45.51,1167.1,31.626
2023-11-30 06:00:00,P005,M01,193.92,47.18,1118.77,29.767
2023-11-30 06:00:00,P001,M02,192.93,53.42,1233.44,26.796
2023-11-30 06:00:00,P010,M03,195.95,55.28,1266.48,35.451
2023-11-30 08:00:00,P009,M01,185.75,57.43,1282.28,34.826
2023-11-30 08:00:00,P003,M02,178.21,56.33,1279.1,30.693
2023-11-30 08:00:00,P004,M03,186.21,50.01,1209.94,32.84
2023-11-30 10:00:00,P008,M01,192.07,58.48,1156.64,35.709
2023-11-30 10:00:00,P008,M02,186.03,58.72,1233.03,33.683
2023-11-30 10:00:00,P005,M03,184.55,57.6,1224.15,35.227
2023-11-30 12:00:00,P010,M01,170.7,53.87,1162.86,33.313
2023-11-30 12:00:00,P003,M02,175.27,50.49,1225.06,29.575
2023-11-30 12:00:00,P003,M03,183.51,55.03,1278.62,26.743
2023-11-30 14:00:00,P003,M01,173.28,56.27,1235.33,33.041
2023-11-30 14:00:00,P010,M02,193.17,53.14,1236.85,39.442
2023-11-30 14:00:00,P003,M03,171.77,45.75,1126.27,24.276
2023-11-30 16:00:00,P007,M01,199.67,49.69,1185.66,34.908
2023-11-30 16:00:00,P007,M02,176.57,48.16,1106.58,33.425
2023-11-30 16:00:00,P005,M03,174.63,57.93,1143.24,34.35
2023-11-30 18:00:00,P001,M01,180.16,56.2,1105.75,32.544
2023-11-30 18:00:00,P003,M02,186.47,53.09,1163.2,30.475
2023-11-30 18:00:00,P005,M03,176.85,58.15,1224.07,34.87
2023-11-30 20:00:00,P003,M01,180.39,46.74,1154.95,31.585
2023-11-30 20:00:00,P008,M02,194.58,45.95,1179.53,31.219
2023-11-30 20:00:00,P003,M03,173.27,54.55,1149.08,25.915
2023-11-30 22:00:00,P003,M01,198.39,52.28,1159.18,33.374
2023-11-30 22:00:00,P010,M02,178.35,50.95,1138.83,37.899
2023-11-30 22:00:00,P001,M03,178.25,49.51,1169.4,31.826
2023-12-01 00:00:00,P010,M01,180.35,55.52,1167.23,34.035
2023-12-01 00:00:00,P005,M02,188.85,59.47,1110.77,35.257
2023-12-01 00:00:00,P004,M03,170.2,56.52,1167.15,32.873
2023-12-01 02:00:00,P002,M01,179.24,55.78,1156.6,38.321
2023-12-01 02:00:00,P010,M02,187.93,51.84,1291.38,39.062
2023-12-01 02:00:00,P006,M03,186.45,46.4,1120.8,32.82
2023-12-01 04:00:00,P001,M01,190.72,47.89,1125.66,31.35
2023-12-01 04:00:00,P009,M02,180.99,49.03,1179.55,31.573
2023-12-01 04:00:00,P009,M03,175.08,58.37,1293.24,33.36
2023-12-01 06:00:00,P006,M01,181.63,47.12,1192.32,27.823
2023-12-01 06:00:00,P003,M02,179.81,52.17,1103.8,29.772
2023-12-01 06:00:00,P005,M03,191.63,50.52,1117.59,33.731
2023-12-01 08:00:00,P004,M01,188.91,45.77,1176.66,38.725
2023-12-01 08:00:00,P006,M02,194.93,49.66,1185.84,34.582
2023-12-01 08:00:00,P003,M03,177.84,54.46,1127.63,26.004
2023-12-01 10:00:00,P006,M01,194.51,48.09,1154.07,28.579
2023-12-01 10:00:00,P001,M02,183.44,55.47,1252.67,26.909
2023-12-01 10:00:00,P008,M03,187.99,52.68,1150.59,32.24
2023-12-01 12:00:00,P002,M01,181.61,51.17,1193.17,37.464
2023-12-01 12:00:00,P002,M02,199.68,45.12,1206.86,32.59
2023-12-01 12:00:00,P009,M03,191.25,45.8,1276.82,32.166
2023-12-01 14:00:00,P006,M01,190.61,45.25,1108.66,27.772
2023-12-01 14:00:00,P010,M02,188.6,56.03,1141.35,39.532
2023-12-01 14:00:00,P008,M03,194.19,50.77,1107.06,32.031
2023-12-01 16:00:00,P007,M01,195.09,50.04,1200.71,34.768
2023-12-01 16:00:00,P001,M02,184.25,48.65,1202.55,25.508
2023-12-01 16:00:00,P002,M03,193.09,50.44,1115.96,27.833
2023-12-01 18:00:00,P003,M01,186.54,49.78,1162.44,32.351
2023-12-01 18:00:00,P008,M02,190.54,49.98,1225.33,32.063
2023-12-01 18:00:00,P005,M03,195.61,59.97,1272.38,36.687
2023-12-01 20:00:00,P007,M01,197.34,51.67,1255.04,35.395
2023-12-01 20:00:00,P010,M02,189.28,56.12,1211.59,39.818
2023-12-01 20:00:00,P006,M03,185.69,50.09,1227.02,33.806
2023-12-01 22:00:00,P001,M01,193.84,51.16,1109.0,32.138
2023-12-01 22:00:00,P005,M02,185.85,45.74,1194.7,32.339
2023-12-01 22:00:00,P002,M03,179.17,47.8,1180.53,27.008
2023-12-02 00:00:00,P001,M01,180.49,57.35,1106.26,32.791
2023-12-02 00:00:00,P003,M02,193.96,56.62,1252.88,31.63
2023-12-02 00:00:00,P005,M03,194.1,48.01,1139.38,33.443
2023-12-02 02:00:00,P002,M01,189.74,50.73,1122.42,37.503
2023-12-02 02:00:00,P005,M02,195.42,56.33,1206.55,35.009
2023-12-02 02:00:00,P007,M03,194.83,53.98,1286.17,38.447
2023-12-02 04:00:00,P007,M01,188.89,47.01,1282.12,34.039
2023-12-02 04:00:00,P003,M02,194.42,46.03,1239.0,30.016
2023-12-02 04:00:00,P009,M03,176.57,59.96,1299.31,33.722
2023-12-02 06:00:00,P004,M01,195.5,53.39,1255.16,41.192
2023-12-02 06:00:00,P005,M02,181.81,46.07,1144.49,32.192
2023-12-02 06:00:00,P004,M03,175.04,49.56,1257.4,32.104
2023-12-02 08:00:00,P003,M01,188.54,48.11,1232.42,32.468
2023-12-02 08:00:00,P002,M02,185.6,53.62,1270.08,34.325
2023-12-02 08:00:00,P005,M03,187.99,53.63,1139.36,34.234
2023-12-02 10:00:00,P002,M01,181.28,46.26,1186.56,36.275
2023-12-02 10:00:00,P004,M02,177.41,56.47,1142.68,31.652
2023-12-02 10:00:00,P001,M03,172.53,50.73,1244.9,31.978
2023-12-02 12:00:00,P005,M01,184.41,49.82,1270.75,30.375
2023-12-02 12:00:00,P006,M02,198.0,58.59,1166.93,36.904
2023-12-02 12:00:00,P007,M03,185.36,55.26,1277.65,38.135
2023-12-02 14:00:00,P006,M01,178.51,50.44,1250.85,28.325
2023-12-02 14:00:00,P004,M02,170.94,52.98,1208.56,30.908
2023-12-02 14:00:00,P004,M03,190.08,52.84,1161.44,33.489
2023-12-02 16:00:00,P004,M01,187.39,59.32,1160.99,41.836
2023-12-02 16:00:00,P003,M02,185.92,48.37,1135.64,29.627
2023-12-02 16:00:00,P008,M03,198.33,53.72,1209.25,32.953
2023-12-02 18:00:00,P010,M01,187.64,59.62,1119.45,34.989
2023-12-02 18:00:00,P005,M02,174.65,50.22,1117.91,32.798
2023-12-02 18:00:00,P005,M03,195.58,59.25,1107.49,35.964
2023-12-02 20:00:00,P002,M01,173.94,54.13,1237.01,37.932
2023-12-02 20:00:00,P009,M02,179.25,48.39,1177.11,31.366
2023-12-02 20:00:00,P006,M03,172.33,49.9,1155.84,33.021
2023-12-02 22:00:00,P007,M01,189.75,50.48,1152.48,34.34
2023-12-02 22:00:00,P007,M02,179.05,58.05,1271.17,36.474
2023-12-02 22:00:00,P002,M03,171.86,51.45,1134.21,27.235
2023-12-03 00:00:00,P005,M01,179.98,53.54,1153.18,30.691
2023-12-03 00:00:00,P007,M02,182.3,56.22,1166.93,35.863
2023-12-03 00:00:00,P002,M03,176.49,51.85,1180.17,27.725
2023-12-03 02:00:00,P010,M01,177.72,52.78,1186.52,33.522
2023-12-03 02:00:00,P006,M02,196.13,58.78,1275.28,37.119
2023-12-03 02:00:00,P007,M03,178.86,49.71,1223.05,36.21
2023-12-03 04:00:00,P010,M01,180.11,55.21,1227.76,34.102
2023-12-03 04:00:00,P004,M02,182.77,46.41,1136.97,30.117
2023-12-03 04:00:00,P006,M03,191.89,45.08,1193.41,33.092
2023-12-03 06:00:00,P003,M01,191.68,53.23,1139.42,33.158
2023-12-03 06:00:00,P004,M02,170.39,45.28,1293.72,29.672
2023-12-03 06:00:00,P003,M03,173.78,53.0,1136.56,25.643
2023-12-03 08:00:00,P010,M01,179.89,54.56,1218.75,34.006
2023-12-03 08:00:00,P009,M02,178.79,56.35,1272.7,33.356
2023-12-03 08:00:00,P010,M03,189.09,48.15,1106.59,32.983
2023-12-03 10:00:00,P009,M01,191.3,55.19,1246.28,34.448
2023-12-03 10:00:00,P002,M02,190.95,48.34,1204.46,32.973
2023-12-03 10:00:00,P009,M03,185.84,57.43,1277.43,33.876
2023-12-03 12:00:00,P002,M01,173.16,52.61,1251.12,37.65
2023-12-03 12:00:00,P010,M02,181.29,51.96,1118.0,38.277
2023-12-03 12:00:00,P002,M03,187.22,47.6,1290.68,27.81
2023-12-03 14:00:00,P003,M01,186.99,46.45,1110.89,31.675
2023-12-03 14:00:00,P003,M02,172.95,57.67,1248.73,30.522
2023-12-03 14:00:00,P010,M03,172.71,52.13,1202.85,33.497
2023-12-03 16:00:00,P010,M01,179.45,56.75,1178.62,34.286
2023-12-03 16:00:00,P009,M02,186.28,50.71,1248.28,32.433
2023-12-03 16:00:00,P005,M03,195.85,47.15,1270.45,33.849
2023-12-03 18:00:00,P007,M01,197.79,57.24,1171.27,36.261
2023-12-03 18:00:00,P004,M02,189.41,45.68,1271.64,30.745
2023-12-03 18:00:00,P005,M03,185.87,52.94,1114.82,33.869
2023-12-03 20:00:00,P002,M01,175.63,59.36,1271.86,39.499
2023-12-03 20:00:00,P007,M02,192.84,45.29,1261.36,33.872
2023-12-03 20:00:00,P002,M03,199.61,52.79,1109.86,28.529
2023-12-03 22:00:00,P001,M01,191.47,51.51,1152.13,32.246
2023-12-03 22:00:00,P003,M02,191.76,52.92,1232.43,30.92
2023-12-03 22:00:00,P001,M03,171.37,48.51,1158.38,31.262
2023-12-04 00:00:00,P005,M01,192.88,57.73,1233.31,32.402
2023-12-04 00:00:00,P001,M02,172.79,47.46,1231.83,24.872
2023-12-04 00:00:00,P010,M03,188.93,57.61,1274.58,35.718
2023-12-04 02:00:00,P006,M01,181.65,51.84,1198.5,28.637
2023-12-04 02:00:00,P002,M02,171.73,49.37,1183.06,32.246
2023-12-04 02:00:00,P001,M03,193.16,56.06,1291.04,34.211
2023-12-04 04:00:00,P007,M01,189.89,56.67,1189.42,35.68
2023-12-04 04:00:00,P007,M02,197.14,50.05,1242.85,35.099
2023-12-04 04:00:00,P002,M03,172.55,49.97,1259.05,27.533
2023-12-04 06:00:00,P004,M01,185.29,45.87,1103.52,38.312
2023-12-04 06:00:00,P008,M02,181.54,47.04,1204.12,30.806
2023-12-04 06:00:00,P008,M03,190.98,47.0,1260.11,31.794
2023-12-04 08:00:00,P006,M01,191.05,49.79,1201.13,28.822
2023-12-04 08:00:00,P010,M02,174.31,55.96,1170.53,38.919
2023-12-04 08:00:00,P008,M03,174.61,58.69,1212.42,32.833
2023-12-04 10:00:00,P005,M01,183.4,55.96,1273.66,31.741
2023-12-04 10:00:00,P005,M02,173.77,57.25,1108.0,34.338
2023-12-04 10:00:00,P007,M03,170.59,53.69,1152.34,36.488
2023-12-04 12:00:00,P004,M01,178.99,50.19,1121.9,39.086
2023-12-04 12:00:00,P006,M02,191.03,58.64,1156.54,36.58
2023-12-04 12:00:00,P003,M03,176.25,51.27,1242.86,25.738
2023-12-04 14:00:00,P006,M01,191.16,49.64,1149.86,28.754
2023-12-04 14:00:00,P005,M02,194.09,45.23,1137.36,32.347
2023-12-04 14:00:00,P010,M03,182.92,46.78,1181.02,32.543
2023-12-04 16:00:00,P002,M01,183.43,57.79,1279.21,39.586
2023-12-04 16:00:00,P004,M02,183.09,49.18,1248.19,30.983
2023-12-04 16:00:00,P003,M03,173.32,52.47,1107.03,25.459
2023-12-04 18:00:00,P005,M01,170.84,50.28,1137.48,29.541
2023-12-04 18:00:00,P006,M02,190.66,59.91,1161.7,36.937
2023-12-04 18:00:00,P006,M03,170.01,56.17,1266.23,34.315
2023-12-04 20:00:00,P002,M01,187.07,47.36,1105.72,36.447
2023-12-04 20:00:00,P009,M02,170.24,47.68,1271.7,31.01
2023-12-04 20:00:00,P004,M03,186.16,50.05,1123.91,32.61
2023-12-04 22:00:00,P006,M01,186.4,54.35,1150.28,29.299
2023-12-04 22:00:00,P003,M02,189.69,48.94,1118.34,29.828
2023-12-04 22:00:00,P007,M03,196.72,46.58,1227.92,36.612
2023-12-05 00:00:00,P007,M01,176.44,56.19,1103.18,34.439
2023-12-05 00:00:00,P010,M02,170.71,59.23,1285.51,39.775
2023-12-05 00:00:00,P006,M03,173.17,55.88,1183.17,34.012
2023-12-05 02:00:00,P006,M01,177.91,51.25,1256.22,28.456
2023-12-05 02:00:00,P003,M02,190.32,46.24,1165.39,29.589
2023-12-05 02:00:00,P007,M03,186.51,50.86,1195.79,36.973
2023-12-05 04:00:00,P001,M01,187.75,58.05,1112.8,33.381
2023-12-05 04:00:00,P008,M02,178.96,52.25,1175.81,31.628
2023-12-05 04:00:00,P002,M03,194.38,50.0,1270.7,28.394
2023-12-05 06:00:00,P007,M01,189.43,58.78,1215.49,36.253
2023-12-05 06:00:00,P002,M02,191.09,54.11,1165.34,34.234
2023-12-05 06:00:00,P009,M03,170.64,57.17,1255.28,32.702
2023-12-05 08:00:00,P006,M01,189.3,52.66,1138.93,29.146
2023-12-05 08:00:00,P002,M02,186.19,48.44,1147.15,32.539
2023-12-05 08:00:00,P007,M03,195.4,54.98,1271.54,38.686
2023-12-05 10:00:00,P001,M01,179.15,51.07,1103.6,31.389
2023-12-05 10:00:00,P007,M02,170.4,55.65,1173.08,35.254
2023-12-05 10:00:00,P008,M03,171.83,45.77,1254.15,30.868
2023-12-05 12:00:00,P001,M01,174.8,58.97,1116.67,32.914
2023-12-05 12:00:00,P003,M02,178.22,51.95,1288.3,30.109
2023-12-05 12:00:00,P004,M03,196.06,49.64,1263.14,33.488
2023-12-05 14:00:00,P010,M01,188.37,48.49,1101.91,32.865
2023-12-05 14:00:00,P005,M02,191.56,45.19,1216.31,32.469
2023-12-05 14:00:00,P010,M03,184.18,55.5,1258.94,34.955
2023-12-05 16:00:00,P002,M01,174.37,50.64,1225.07,37.112
2023-12-05 16:00:00,P004,M02,186.55,46.52,1246.61,30.667
2023-12-05 16:00:00,P007,M03,199.14,45.06,1266.4,36.358
2023-12-05 18:00:00,P006,M01,198.45,48.06,1196.11,28.923
2023-12-05 18:00:00,P006,M02,195.44,52.29,1157.17,35.19
2023-12-05 18:00:00,P009,M03,193.57,50.73,1260.83,33.124
2023-12-05 20:00:00,P007,M01,191.55,52.0,1178.62,34.85
2023-12-05 20:00:00,P003,M02,176.2,49.18,1280.78,29.531
2023-12-05 20:00:00,P006,M03,194.43,50.76,1189.27,34.09
2023-12-05 22:00:00,P001,M01,192.87,48.0,1272.39,31.839
2023-12-05 22:00:00,P008,M02,184.99,54.36,1155.65,32.377
2023-12-05 22:00:00,P008,M03,171.31,49.23,1141.34,31.039
2023-12-06 00:00:00,P010,M01,185.3,56.09,1152.51,34.338
2023-12-06 00:00:00,P010,M02,186.61,55.99,1244.75,39.752
2023-12-06 00:00:00,P006,M03,175.72,57.81,1229.17,34.621
2023-12-06 02:00:00,P005,M01,178.87,52.08,1141.01,30.284
2023-12-06 02:00:00,P001,M02,171.48,58.23,1300.0,27.182
2023-12-06 02:00:00,P004,M03,178.51,47.06,1198.74,31.73
2023-12-06 04:00:00,P010,M01,182.38,46.65,1109.81,32.31
2023-12-06 04:00:00,P004,M02,170.17,55.78,1213.34,31.383
2023-12-06 04:00:00,P005,M03,185.29,46.4,1133.46,32.454
2023-12-06 06:00:00,P003,M01,186.13,57.04,1212.78,33.73
2023-12-06 06:00:00,P005,M02,183.2,48.76,1299.23,33.209
2023-12-06 06:00:00,P005,M03,186.44,58.52,1119.28,35.162
